country_id,country,iso_codes,population_scope_codes,scenario_year,scenario_gdp_scaling,vanilla_population,proposed_population,population_scale,population_delta_percent,population_manual_review,population_geography_note,vanilla_json_initial_gdp,vanilla_effective_gdp,vanilla_gdp_per_capita,nominal_gdp_per_capita_after_scenario_scaling,ppp_gdp_per_capita_after_scenario_scaling,lower_bound_gdp_per_capita,upper_bound_gdp_per_capita,proposed_gdp_per_capita,decision,proposed_effective_gdp_after_scenario_scaling,proposed_json_initial_gdp,population_method,nominal_method,ppp_method,review_flag,un_wpp_source_url,imf_source_url,world_bank_source_url
BOL,Bolivia,BOL,BOL,2003,1.59,9050700,9050700,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,22501754386,35777789474,3953,1591,8121,1591,8121,3953,kept_vanilla,35777789474,22501754386,BOL: UN WPP 2024 Medium exact 2003,BOL: IMF exact 2003,BOL: IMF exact 2003,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
BOL,Bolivia,BOL,BOL,2022,1,12042349,12077154,1.0028902168505496,0.2890216850549576,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,103731760000,103731760000,8614,4250,12305,4250,12305,8614,kept_vanilla,104031567281,104031567281,BOL: UN WPP 2024 Medium exact 2022,BOL: IMF exact 2022,BOL: IMF exact 2022,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
BOL,Bolivia,BOL,BOL,2026,0.87,12749291,12749291,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,126806240000,110321428800,8653,5510,11042,5510,11042,8653,kept_vanilla,110321428800,126806240000,BOL: UN WPP 2024 Medium exact 2026,BOL: IMF exact 2026,BOL: IMF exact 2026,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
BSM,Bosnia and Herzegovina,BIH,BIH,2003,1.59,4178523,4178523,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,13933918129,22154929825,5302,3234,9343,3234,9343,5302,kept_vanilla,22154929825,13933918129,BIH: UN WPP 2024 Medium exact 2003,BIH: IMF exact 2003,BIH: IMF exact 2003,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
BSM,Bosnia and Herzegovina,BIH,BIH,2022,1,3245671,3204802,0.9874081507337004,-1.2591849266299637,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,53397520000,53397520000,16452,7670,20963,7670,20963,16452,kept_vanilla,52725146477,52725146477,BIH: UN WPP 2024 Medium exact 2022,BIH: IMF exact 2022,BIH: IMF exact 2022,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
BSM,Bosnia and Herzegovina,BIH,BIH,2026,0.87,3114242,3114242,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,69216400000,60218268000,19336,10272,23157,10272,23157,19336,kept_vanilla,60218268000,69216400000,BIH: UN WPP 2024 Medium exact 2026,BIH: IMF exact 2026,BIH: IMF exact 2026,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
BWA,Botswana,BWA,BWA,2003,1.59,1775736,1775736,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,10337426901,16436508773,9256,6688,15828,6688,15828,9256,kept_vanilla,16436508773,10337426901,BWA: UN WPP 2024 Medium exact 2003,BWA: IMF exact 2003,BWA: IMF exact 2003,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
BWA,Botswana,BWA,BWA,2022,1,2454875,2439892,0.9938966342481796,-0.6103365751820355,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,41590560000,41590560000,16942,8329,19974,8329,19974,16942,kept_vanilla,41336717600,41336717600,BWA: UN WPP 2024 Medium exact 2022,BWA: IMF exact 2022,BWA: IMF exact 2022,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
BWA,Botswana,BWA,BWA,2026,0.87,2603388,2603388,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,46605680000,40546941600,15575,7331,19031,7331,19031,15575,kept_vanilla,40546941600,46605680000,BWA: UN WPP 2024 Medium exact 2026,BWA: IMF exact 2026,BWA: IMF exact 2026,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
BRA,Brazil,BRA,BRA,2003,1.59,180622688,180622688,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,952711695906,1514811596491,8387,4914,14341,4914,14341,8387,kept_vanilla,1514811596491,952711695906,BRA: UN WPP 2024 Medium exact 2003,BRA: IMF exact 2003,BRA: IMF exact 2003,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
BRA,Brazil,BRA,BRA,2022,1,215777182,210306415,0.9746462209335925,-2.5353779066407456,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,3239228960000,3239228960000,15012,9281,19874,9281,19874,15012,kept_vanilla,3157102264603,3157102264603,BRA: UN WPP 2024 Medium exact 2022,BRA: IMF exact 2022,BRA: IMF exact 2022,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
BRA,Brazil,BRA,BRA,2026,0.87,213562666,213562666,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,4376578800000,3807623556000,17829,10738,21304,10738,21304,17829,kept_vanilla,3807623556000,4376578800000,BRA: UN WPP 2024 Medium exact 2026,BRA: IMF exact 2026,BRA: IMF exact 2026,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
BRU,Brunei,BRN,BRN,2003,1.59,346637,346637,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,11721052632,18636473685,53764,33328,98685,33328,98685,53764,kept_vanilla,18636473685,11721052632,BRN: UN WPP 2024 Medium exact 2003,BRN: IMF exact 2003,BRN: IMF exact 2003,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
BRU,Brunei,BRN,BRN,2022,1,446604,455370,1.019628126931241,1.9628126931241052,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,33389000000,33389000000,74762,36638,81789,36638,81789,74762,kept_vanilla,34044363530,34044363530,BRN: UN WPP 2024 Medium exact 2022,BRN: IMF exact 2022,BRN: IMF exact 2022,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
BRU,Brunei,BRN,BRN,2026,0.87,469775,469775,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,38573040000,33558544800,71435,31229,84217,31229,84217,71435,kept_vanilla,33558544800,38573040000,BRN: UN WPP 2024 Medium exact 2026,BRN: IMF exact 2026,BRN: IMF exact 2026,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
BUL,Bulgaria,BGR,BGR,2003,1.59,7804409,7804409,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,44708771930,71086947369,9109,4316,15576,4316,15576,9109,kept_vanilla,71086947369,44708771930,BGR: UN WPP 2024 Medium exact 2003,BGR: IMF exact 2003,BGR: IMF exact 2003,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
BUL,Bulgaria,BGR,BGR,2022,1,6829004,6825864,0.9995401964913185,-0.04598035086814667,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,195399000000,195399000000,28613,13290,33166,13290,33166,28613,kept_vanilla,195309154854,195309154854,BGR: UN WPP 2024 Medium exact 2022,BGR: IMF exact 2022,BGR: IMF exact 2022,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
BUL,Bulgaria,BGR,BGR,2026,0.87,6667660,6667659,0.9999998500223467,-0.000014997765329649582,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,232935120000,202653554400,30394,19327,36989,19327,36989,30394,kept_vanilla,202653524006,232935085065,BGR: UN WPP 2024 Medium exact 2026,BGR: IMF exact 2026,BGR: IMF exact 2026,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
BKF,Burkina Faso,BFA,BFA,2003,1.59,13082532,13082532,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,8414035088,13378315790,1023,576,1749,576,1749,1023,kept_vanilla,13378315790,8414035088,BFA: UN WPP 2024 Medium exact 2003,BFA: IMF exact 2003,BFA: IMF exact 2003,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
BKF,Burkina Faso,BFA,BFA,2022,1,22294537,22509038,1.0096212359108423,0.9621235910842296,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,51906800000,51906800000,2328,829,2645,829,2645,2328,kept_vanilla,52406207568,52406207568,BFA: UN WPP 2024 Medium exact 2022,BFA: IMF exact 2022,BFA: IMF exact 2022,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
BKF,Burkina Faso,BFA,BFA,2026,0.87,24601700,24601700,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,64081600000,55750992000,2266,1150,2813,1150,2813,2266,kept_vanilla,55750992000,64081600000,BFA: UN WPP 2024 Medium exact 2026,BFA: IMF exact 2026,BFA: IMF exact 2026,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
CPV,Cabo Verde,CPV,CPV,2003,1.59,473383,473383,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,1044444444,1660666666,3508,3711,5997,3711,5997,3711,clamped_to_nominal,1756722630,1104857000,CPV: UN WPP 2024 Medium exact 2003,CPV: IMF exact 2003,CPV: IMF exact 2003,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
CPV,Cabo Verde,CPV,CPV,2022,1,569457,519741,0.9126957786101497,-8.730422138985027,yes — reviewed,"Single-country game territory and UN country/area boundary align. The difference is an updated historical estimate/projection vintage, not a geographic-scope mismatch; accept the UN WPP value for a consistent source vintage.",3883440000,3883440000,6820,4333,9480,4333,9480,6820,kept_vanilla,3544399294,3544399294,CPV: UN WPP 2024 Medium exact 2022,CPV: IMF exact 2022,CPV: IMF exact 2022,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
CPV,Cabo Verde,CPV,CPV,2026,0.87,529630,529630,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,5543120000,4822514400,9105,5664,11306,5664,11306,9105,kept_vanilla,4822514400,5543120000,CPV: UN WPP 2024 Medium exact 2026,CPV: IMF exact 2026,CPV: IMF exact 2026,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
KHM,Cambodia,KHM,KHM,2003,1.59,13050968,13050968,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,12172514620,19354298246,1483,618,2484,618,2484,1483,kept_vanilla,19354298246,12172514620,KHM: UN WPP 2024 Medium exact 2003,KHM: IMF exact 2003,KHM: IMF exact 2003,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
KHM,Cambodia,KHM,KHM,2022,1,17237584,17201724,0.9979196620593698,-0.2080337940630228,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,77313280000,77313280000,4485,2294,6824,2294,6824,4485,kept_vanilla,77152442250,77152442250,KHM: UN WPP 2024 Medium exact 2022,KHM: IMF exact 2022,KHM: IMF exact 2022,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
KHM,Cambodia,KHM,KHM,2026,0.87,18051220,18051219,0.9999999446020823,-0.0000055397917697597165,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,132041360000,114875983200,6364,2524,7735,2524,7735,6364,kept_vanilla,114875976836,132041352685,KHM: UN WPP 2024 Medium exact 2026,KHM: IMF exact 2026,KHM: IMF exact 2026,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
CMR,Cameroon,CMR,CMR,2003,1.59,16160340,16160340,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,23624561404,37563052632,2324,1569,3898,1569,3898,2324,kept_vanilla,37563052632,23624561404,CMR: UN WPP 2024 Medium exact 2003,CMR: IMF exact 2003,CMR: IMF exact 2003,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
CMR,Cameroon,CMR,CMR,2022,1,28127452,27632771,0.982412875506818,-1.7587124493182005,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,108032320000,108032320000,3841,1608,5188,1608,5188,3841,kept_vanilla,106132342139,106132342139,CMR: UN WPP 2024 Medium exact 2022,CMR: IMF exact 2022,CMR: IMF exact 2022,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
CMR,Cameroon,CMR,CMR,2026,0.87,30640817,30640817,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,152217120000,132428894400,4322,1849,5215,1849,5215,4322,kept_vanilla,132428894400,152217120000,CMR: UN WPP 2024 Medium exact 2026,CMR: IMF exact 2026,CMR: IMF exact 2026,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
CAN,Canada,CAN,CAN,2003,1.59,31836482,31836482,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,609781871345,969553175439,30454,44729,52077,44729,52077,44729,clamped_to_nominal,1424002150830,895598837000,CAN: UN WPP 2024 Medium exact 2003,CAN: IMF exact 2003,CAN: IMF exact 2003,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
CAN,Canada,CAN,CAN,2022,1,38939056,38821259,0.9969748367808403,-0.3025163219159688,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,1968496640000,1968496640000,50553,56685,62075,56685,62075,56685,clamped_to_nominal,2200567395000,2200567395000,CAN: UN WPP 2024 Medium exact 2022,CAN: IMF exact 2022,CAN: IMF exact 2022,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
CAN,Canada,CAN,CAN,2026,0.87,40467728,40467728,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,2396059600000,2084571852000,51512,53904,62576,53904,62576,53904,clamped_to_nominal,2181386219340,2507340482000,CAN: UN WPP 2024 Medium exact 2026,CAN: IMF exact 2026,CAN: IMF exact 2026,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
CAF,Central African Republic,CAF,CAF,2003,1.59,4103086,4103086,1.0000000000000002,2.220446049250313e-14,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,1937426901,3080508773,751,461,1362,461,1362,751,kept_vanilla,3080508773,1937426901,CAF: UN WPP 2024 Medium exact 2003,CAF: IMF exact 2003,CAF: IMF exact 2003,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
CAF,Central African Republic,CAF,CAF,2022,1,5047395,5098039,1.0100336906463632,1.003369064636317,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,4864640000,4864640000,964,503,1315,503,1315,964,kept_vanilla,4913450293,4913450293,CAF: UN WPP 2024 Medium exact 2022,CAF: IMF exact 2022,CAF: IMF exact 2022,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
CAF,Central African Republic,CAF,CAF,2026,0.87,5698984,5698984,1,0,no,Single-country territory; UN WPP and vanilla are within the ±5% review threshold.,6452160000,5613379200,985,533,1277,533,1277,985,kept_vanilla,5613379200,6452160000,CAF: UN WPP 2024 Medium exact 2026,CAF: IMF exact 2026,CAF: IMF exact 2026,complete_primary,https://www.un.org/development/desa/pd/world-population-prospects-2024,https://api.imf.org/external/sdmx/3.0/data/dataflow/IMF.RES/WEO/9.0.0/,https://api.worldbank.org/v2/
